DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Departure,Domestic,Commuter,157590
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1584834
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Departure,International,Charter,429
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Departure,International,Commuter,1729
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,693362
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,Domestic,Charter,584
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,213824
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1430135
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,International,Charter,223
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,International,Commuter,1589
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,574091
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,Domestic,Charter,717
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,Domestic,Commuter,209017
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1438894
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,International,Charter,374
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,International,Commuter,1536
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,585528
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,Domestic,Charter,795
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,249042
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1678137
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,International,Charter,72
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,International,Commuter,1784
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,689762
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,Domestic,Charter,863
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,Domestic,Commuter,241069
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1710730
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,International,Charter,72
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,International,Commuter,1796
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,678435
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,Domestic,Charter,708
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,235290
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1654033
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,International,Charter,309
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,International,Commuter,1654
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,700182
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,Domestic,Charter,960
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,Domestic,Commuter,227618
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1663899
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,International,Charter,88
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,International,Commuter,1845
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,674542
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,Domestic,Charter,916
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,242624
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1751972
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,International,Charter,91
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,International,Commuter,1747
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,700701
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,Domestic,Charter,797
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,Domestic,Commuter,234008
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1740790
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,International,Charter,103
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,International,Commuter,1945
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,737252
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,Domestic,Charter,216
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,249787
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1831039
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,International,Charter,24
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,International,Commuter,1694
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,759485
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,Domestic,Charter,181
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,Domestic,Commuter,248548
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1851601
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,International,Charter,400
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,International,Commuter,1777
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,795152
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,Domestic,Charter,217
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,191753
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2077521
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,International,Charter,348
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,International,Commuter,1858
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,847529
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,Domestic,Charter,57
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,Domestic,Commuter,188875
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2047522
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,International,Charter,49
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,International,Commuter,1880
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,832717
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,Domestic,Charter,387
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,181842
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2025696
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,International,Charter,702
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,International,Commuter,1987
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,838976
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,Domestic,Charter,263
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,Domestic,Commuter,186630
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2057246
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,International,Charter,653
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,International,Commuter,1961
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,797002
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,Domestic,Charter,438
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,164263
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1652364
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,International,Charter,33
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,International,Commuter,1844
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,718367
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,Domestic,Charter,626
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,Domestic,Commuter,159792
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1657205
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,International,Commuter,1713
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,697612
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,Domestic,Charter,1136
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,173730
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1751045
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,International,Charter,59
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,International,Commuter,1760
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,670700
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,Domestic,Charter,1512
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,Domestic,Commuter,166696
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1708107
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,International,Commuter,1898
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,714828
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,Domestic,Charter,856
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,136988
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1692944
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,International,Charter,235
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,International,Commuter,1584
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,630175
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,Domestic,Charter,1012
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,Domestic,Commuter,133539
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1701271
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,International,Charter,499
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,International,Commuter,1746
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,642824
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,Domestic,Charter,2607
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,122435
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1802227
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,International,Charter,532
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,International,Commuter,2257
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,689758
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,Domestic,Charter,1344
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,Domestic,Commuter,121010
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1814161
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,International,Charter,66
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,International,Commuter,2489
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,719627
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,Domestic,Charter,909
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,118430
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1695195
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,International,Charter,1480
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,International,Commuter,3522
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,715882
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,Domestic,Charter,2756
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,Domestic,Commuter,117463
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1696341
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,International,Charter,1410
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,International,Commuter,2949
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,694399
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,Domestic,Charter,582
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,104042
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1539023
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,International,Charter,650
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,International,Commuter,3432
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,582229
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,Domestic,Charter,533
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,Domestic,Commuter,104422
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1553095
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,International,Charter,332
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,International,Commuter,3323
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,590628
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,Domestic,Charter,1273
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,125319
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1914833
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,International,Charter,62
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,International,Commuter,3679
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,709807
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,Domestic,Charter,1544
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,Domestic,Commuter,126001
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1967941
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,International,Charter,77
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,International,Commuter,3845
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,691142
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,Domestic,Charter,985
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,108956
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1847075
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,International,Charter,1061
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,International,Commuter,3085
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,702417
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,Domestic,Charter,966
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,Domestic,Commuter,106382
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1863323
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,International,Charter,858
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,International,Commuter,3219
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,672170
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,Domestic,Charter,278
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,120391
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1985417
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,International,Charter,7
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,International,Commuter,3036
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,727441
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,Domestic,Charter,124
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,Domestic,Commuter,119692
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1984912
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,International,Charter,17
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,International,Commuter,3418
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,769223
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,Domestic,Charter,453
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,123227
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2120312
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,International,Charter,236
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,International,Commuter,2761
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,790284
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,Domestic,Charter,225
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,Domestic,Commuter,122522
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2140766
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,International,Charter,347
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,International,Commuter,2986
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,810395
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,Domestic,Charter,285
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,135961
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2225737
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,International,Charter,969
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,International,Commuter,4319
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,905092
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,Domestic,Charter,339
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,Domestic,Commuter,134865
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2192555
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,International,Charter,428
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,International,Commuter,3575
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,864853
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,Domestic,Charter,387
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,126598
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2131004
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,International,Charter,794
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,International,Commuter,3666
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,894524
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,Domestic,Charter,479
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,Domestic,Commuter,131697
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2181620
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,International,Charter,659
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,International,Commuter,3753
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,854987
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,Domestic,Charter,1055
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,111573
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1796040
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,International,Charter,647
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,International,Commuter,3610
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,750849
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,Domestic,Charter,958
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,Domestic,Commuter,108577
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1797224
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,International,Charter,544
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,International,Commuter,3314
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,733862
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,Domestic,Charter,955
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,116179
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1934444
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,International,Charter,359
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,International,Commuter,3426
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,701023
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,Domestic,Charter,1508
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,Domestic,Commuter,112762
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1880844
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,International,Charter,162
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,International,Commuter,3367
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,760776
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,Domestic,Charter,1607
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,111272
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1743492
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,International,Charter,241
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,International,Commuter,3331
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,657470
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,Domestic,Charter,1544
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,Domestic,Commuter,108840
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1750317
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,International,Charter,161
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,International,Commuter,3415
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,675315
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,Domestic,Charter,4943
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,135090
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2023036
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,International,Charter,29
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,International,Commuter,3540
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,740841
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,Domestic,Charter,1326
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,Domestic,Commuter,129771
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1964926
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,International,Charter,176
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,International,Commuter,3708
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,762545
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,Domestic,Charter,4718
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,115841
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1823193
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,International,Charter,266
